task_id,file_id,sentence,tokens_id,publisher,source,1. What is your perceived reliability of this source of information?,1. Optional Comments:,1. worker_id,2. What is your perceived reliability of this source of information?,2. Optional Comments:,2. worker_id,3. What is your perceived reliability of this source of information?,3. Optional Comments:,3. worker_id,4. What is your perceived reliability of this source of information?,4. Optional Comments:,4. worker_id,5. What is your perceived reliability of this source of information?,5. Optional Comments:,5. worker_id,6. What is your perceived reliability of this source of information?,6. Optional Comments:,6. worker_id,7. What is your perceived reliability of this source of information?,7. Optional Comments:,7. worker_id
38d45a4f-6fbd-4d93-8b67-81f76430c2c1,sharylattkisson-com_20171001T192931.conll.annot,18,12 13,sharylattkisson.com,the studies,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,which studies?,R463G9WD4FFY,2 - The source is somewhat unreliable,"",7YG43VN77NW3,3 - The source is potentially reliable,"",GK9EVHKJQMGD
3a43715d-6584-4ca4-9eaf-dbf47a572a7b,thinktwice-com_20170627T225319.conll.annot,137,1 2,www.thinktwice.com,The doctors,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",R463G9WD4FFY
3b5dca39-9ae5-4f1e-8d43-71af1da609e2,The-People's-Chemist_20170219T051704.conll.annot,100,7 8,The People's Chemist,Parenting Magazine,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,magazine can be full of several sources of various qualities,R463G9WD4FFY,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",YEKG797EK2HT
3a47f0a9-4e1e-4a43-af95-85f514dbf3ce,The-Forum-at-Harvard-T--H--Chan-School-of-Public-Health_20150926T091541.conll.annot,20,9,The Forum at Harvard T. H. Chan School of Public Health,research,4 - The source is somewhat reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,which research?,R463G9WD4FFY,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",2ME4D2R27FJK
39d7f59d-881f-4aa5-bfd9-7146263dc4f0,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,326,7 8,Stop Mandatory Vaccination,the doctor,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,which doctor?  Doctor of what?,R463G9WD4FFY,3 - The source is potentially reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
35b7e8c4-cc55-4200-9bef-492fc36ff8cf,fiercepharma-com_20170929T110920.conll.annot,14,5 6 7 8 9 10,www.fiercepharma.com,the website ’s editor Jake Crosby,2 - The source is somewhat unreliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",7YG43VN77NW3
2ea435b9-5aad-49be-9f97-3b1a8824fa55,Health-Impact-News_20170428T192431.conll.annot,42,1 2,Health Impact News,The assumption,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",R463G9WD4FFY,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",GK9EVHKJQMGD
310566f3-7a40-416e-917b-1bc17a2ab394,International-Medical-Council-on-Vaccination_20170308T114510.conll.annot,142,3 4,International Medical Council on Vaccination,Dr. Drummond,5 - The source is fully reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",7YG43VN77NW3,4 - The source is somewhat reliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",R463G9WD4FFY
32b2830e-64c0-4681-b785-43c6c4afb1aa,Scientific-American_20170506T132335.conll.annot,69,6 7 8 9,Scientific American,their infant ’s doctor,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",CP3ZZJMQTTK6
2fa77ec3-7f4e-44b6-9d5d-5cb88a1a87c0,immunise-health-gov-au_20170626T104650.conll.annot,60,6 7,www.immunise.health.gov.au,Several studies,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"several can mean anything, and don't know which studies.",R463G9WD4FFY,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",GCW9GWF44GCK
36e2802a-9fbc-421a-bbdf-dc77b698dd67,Variety_20170614T212541.conll.annot,242,3 4,Variety,the CDC,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",ZRN7M74DZ3QK
3306da4e-4d07-4aa0-824a-49f9d517aa94,Epilepsy-Foundation_20161027T230500.conll.annot,87,48 49 50,Epilepsy Foundation,President Ronald Reagan,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",2ME4D2R27FJK
32ed59df-9a08-4102-9429-3318297a172d,Washington-Post_20170826T112301.conll.annot,26,2 3 4 5,Washington Post,The medical journal BMJ,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",7YG43VN77NW3
3131dcf4-eff3-4112-94a0-343352104c1a,vaccine-injury-info_20170922T015859.conll.annot,6,2 3 4,vaccine-injury.info,Dr Fred Klenner,1 - The source is totally unreliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",R463G9WD4FFY,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,1 - The source is totally unreliable,"",7YG43VN77NW3,1 - The source is totally unreliable,"",72TDDMF6WWVT
347d69ee-08be-42ef-b48e-44625f3d0ff3,en-wikipedia-org_20170318T104602.conll.annot,79,20,en.wikipedia.org,Voltaire,3 - The source is potentially reliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",7YG43VN77NW3,3 - The source is potentially reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK
34c23f23-4f34-42dd-a207-64fc828dfd53,en-wikipedia-org_20170318T104602.conll.annot,46,4 5 6 7 8 9 10 11 12,en.wikipedia.org,"Holwell 's use of the word \"" animalculae \""",3 - The source is potentially reliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",R463G9WD4FFY,3 - The source is potentially reliable,"",GCW9GWF44GCK,I don't know.,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",GK9EVHKJQMGD
2dd20288-e223-47bf-9a72-af14715b3c44,Health-Impact-News_20170428T192431.conll.annot,141,1 2,Health Impact News,Dr. Tenpenny,3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,2 - The source is somewhat unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",YEKG797EK2HT
2b025f9d-66a0-44d0-8ffa-82b5662ca6ab,VaxTruth-org_20170606T065016.conll.annot,138,2 3,VaxTruth.org,Another comment,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",HMPEDEJAFHAR,1 - The source is totally unreliable,"",ZRN7M74DZ3QK,1 - The source is totally unreliable,"",2ME4D2R27FJK,1 - The source is totally unreliable,"",HAYXQNYJXRGJ
2c12141f-8a12-4b60-b6b9-7120a0193542,NBC-News_20170816T081550.conll.annot,52,20,NBC News,Johnson,3 - The source is potentially reliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",YEKG797EK2HT,5 - The source is fully reliable,I assume a specific Johnson,R463G9WD4FFY,3 - The source is potentially reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6
2c618d5f-e6fe-4178-8eaf-e060fc848479,cid-oxfordjournals-org_20161019T051428.conll.annot,46,45 46 47 48 49 50 51 52 53 54,cid.oxfordjournals.org,"( Keith Klugman , Emory University , personal communication )",4 - The source is somewhat reliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",R463G9WD4FFY,3 - The source is potentially reliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",7YG43VN77NW3,4 - The source is somewhat reliable,"",72TDDMF6WWVT
2fa65d42-2d12-4ad3-be99-74dcdad2e14f,NaturalNews_20170707T040258.conll.annot,12,73 74,NaturalNews,the complaint,1 - The source is totally unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"If this is a legal 'Complaint', then fully reliable.  Or it could just be a general complaint, which is potentially reliable. So in between.",R463G9WD4FFY,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6
2f02e4d1-88f4-40f2-8d40-d55608d34624,International-Medical-Council-on-Vaccination_20170308T114510.conll.annot,72,5 6,International Medical Council on Vaccination,the CDC,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",72TDDMF6WWVT,1 - The source is totally unreliable,"",7YG43VN77NW3,5 - The source is fully reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK
2d053ff7-d744-443d-8bd1-b65cce638602,Daily-Intelligencer_20160903T110638.conll.annot,4,5 6,Daily Intelligencer,the CDC,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",7YG43VN77NW3,5 - The source is fully reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",4ACJA6QTDYMG
2c93dfcb-2911-430f-bfa5-0f5be2ab0d60,21st-Century-Wire_20170627T181355.conll.annot,1,1 2 3,21st Century Wire,21st Century Wire,3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,3 - The source is potentially reliable,"",GK9EVHKJQMGD,5 - The source is fully reliable,"",CP3ZZJMQTTK6
2c298f2b-69b0-414e-a5a9-bf079bdd898d,Variety_20170614T212541.conll.annot,242,3 4,Variety,the CDC,5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",PV2TRCEDKXMK,4 - The source is somewhat reliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",HAYXQNYJXRGJ
1f108dfa-ecb5-45c1-b3d9-6f7806bf4a23,State-of-Health_20160131T151029.conll.annot,7,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45,State of Health,"Maimuna Majumder , health fellow in the Health Map Computational Epidemiology Group at Boston Children ’s Hospital",5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",72TDDMF6WWVT,5 - The source is fully reliable,"",R463G9WD4FFY,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",4ACJA6QTDYMG
27459bac-5e45-4698-90cb-7a621a071c9e,SELF_20170611T091338.conll.annot,6,12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32,SELF,"Kristen Ehresmann , director of the infectious disease epidemiology , prevention and control division at the Minnesota Department of Health ,",5 - The source is fully reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",HAYXQNYJXRGJ,I don't know.,"",2ME4D2R27FJK,5 - The source is fully reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",7YG43VN77NW3,2 - The source is somewhat unreliable,"",CP3ZZJMQTTK6,5 - The source is fully reliable,"",R463G9WD4FFY
24107255-e8ed-4dfb-a2d8-4b2d68b2d5d2,PBS-NewsHour_20161202T134302.conll.annot,64,6,PBS NewsHour,Stinchfield,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",GK9EVHKJQMGD,I don't know.,"",YEKG797EK2HT
2a1944b9-9cc4-414e-b372-1da8f06b2cb4,Skeptical-Raptor_20170628T161832.conll.annot,15,3,Skeptical Raptor,Grabenstein,1 - The source is totally unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,I don't know.,"",YEKG797EK2HT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",GK9EVHKJQMGD,I don't know.,"",2ME4D2R27FJK,2 - The source is somewhat unreliable,"",ZRN7M74DZ3QK
220b3fcf-8108-46c0-bf00-53628ec1abc5,fodors-com_20161027T194550.conll.annot,27,2 3,www.fodors.com,the clinic,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable, ,GK9EVHKJQMGD,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",72TDDMF6WWVT
23f793af-a414-4fdb-85f1-8888f8d88b65,cdc-gov_20170703T010627.conll.annot,9,1 2,www.cdc.gov,The results,5 - The source is fully reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",PV2TRCEDKXMK,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,which results?,R463G9WD4FFY
272ddb5c-464e-481e-870f-b053b1169ac5,nature-com_20170423T083747.conll.annot,101,1,www.nature.com,Researchers,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",CP3ZZJMQTTK6,3 - The source is potentially reliable,"",R463G9WD4FFY,5 - The source is fully reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",YEKG797EK2HT
2a607970-9349-4267-9514-1492c1688742,cid-oxfordjournals-org_20161019T051428.conll.annot,157,1 2 3 4 5 6 7 8 9 10,cid.oxfordjournals.org,"Of the responding veterinarians , 282 ( 72 % )",4 - The source is somewhat reliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",PV2TRCEDKXMK,5 - The source is fully reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,4 - The source is somewhat reliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",GK9EVHKJQMGD
241cbb11-1372-4c3b-8f7e-bbcff3a4966e,Skeptical-Raptor_20170628T161832.conll.annot,315,12 13 14 15 16,Skeptical Raptor,the Spirit of his Son,3 - The source is potentially reliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",R463G9WD4FFY,1 - The source is totally unreliable,"",2ME4D2R27FJK
209af606-14a9-4dc4-ac7f-c7a4ec3251c9,Collective-Evolution_20170926T182201.conll.annot,2,7 8 9 10 11,Collective Evolution,a considerable amount of research,3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,2 - The source is somewhat unreliable,"",PV2TRCEDKXMK,2 - The source is somewhat unreliable,"",2ME4D2R27FJK,5 - The source is fully reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
25d589d2-92c8-4edb-b660-b47bf2676a27,historyofvaccines-org_20161124T080529.conll.annot,2,1 2 3,www.historyofvaccines.org,Donald J. Trump,1 - The source is totally unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",PV2TRCEDKXMK,1 - The source is totally unreliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",R463G9WD4FFY,1 - The source is totally unreliable,"",ZRN7M74DZ3QK
1ceebc49-ddc5-445b-806d-1bca0ea76d19,Live-Science_20170315T223305.conll.annot,1,29,Live Science,CNN,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,4 - The source is somewhat reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,4 - The source is somewhat reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",7YG43VN77NW3
2125d645-b16e-4237-81ad-9368e5a5899b,greenmedinfo-com_20170703T045312.conll.annot,28,4 5 6 7 8 9,www.greenmedinfo.com,Canadian health officials authoring the report,3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",HAYXQNYJXRGJ,3 - The source is potentially reliable,"",PV2TRCEDKXMK,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK
23b9636f-7cb8-44b5-9041-0e804d615804,VaxTruth-org_20170606T065016.conll.annot,65,1 2 3 4,VaxTruth.org,Am J Epidemiol .,1 - The source is totally unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",PV2TRCEDKXMK,1 - The source is totally unreliable,"",7YG43VN77NW3
17af0fe7-0297-4b94-85b2-17e7650eb634,latimes-com_20170628T014330.conll.annot,38,22 23 24 25 26 27 28 29 30 31 32 33,latimes.com,"Karen Ernst , who leads the group and oversees its Facebook page",3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",4ACJA6QTDYMG,2 - The source is somewhat unreliable,"",YEKG797EK2HT,4 - The source is somewhat reliable,"",2ME4D2R27FJK
1c5915e7-04e0-43da-afde-976f8cd7f1b7,NaturalNews_20170707T040258.conll.annot,56,7,NaturalNews,McAfee,3 - The source is potentially reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,1 - The source is totally unreliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",CP3ZZJMQTTK6,2 - The source is somewhat unreliable,"",PV2TRCEDKXMK,1 - The source is totally unreliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,a person or the company?,R463G9WD4FFY
1ca41544-9489-4879-89ec-71c8ebfa4393,cid-oxfordjournals-org_20161019T051428.conll.annot,168,27 28,cid.oxfordjournals.org,the regulations,4 - The source is somewhat reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",72TDDMF6WWVT,3 - The source is potentially reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",4ACJA6QTDYMG,5 - The source is fully reliable,"",CP3ZZJMQTTK6
20c8e506-e682-4cf8-847a-b8395732a0c7,Truth4Dogs_20161026T182655.conll.annot,84,1 2 3 4 5 6 7 8 9,Truth4Dogs,"World-renowned scientists , W. Jean Dodds , DVM ,",3 - The source is potentially reliable,"",GM7WMPEN2H9W,5 - The source is fully reliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",HAYXQNYJXRGJ,2 - The source is somewhat unreliable,"",72TDDMF6WWVT,4 - The source is somewhat reliable,"",YEKG797EK2HT,5 - The source is fully reliable,"",R463G9WD4FFY
1bb3bfe1-9cad-492e-84ef-340f586c70ca,cid-oxfordjournals-org_20161019T051428.conll.annot,157,1 2 3 4 5 6 7 8 9 10,cid.oxfordjournals.org,"Of the responding veterinarians , 282 ( 72 % )",5 - The source is fully reliable,"",GM7WMPEN2H9W,I don't know.,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",GCW9GWF44GCK,4 - The source is somewhat reliable,"",HMPEDEJAFHAR,4 - The source is somewhat reliable,"",GK9EVHKJQMGD,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ
1520212d-c8de-4fe4-928d-f62f4de79ac4,VacTruth-com_20170326T020022.conll.annot,34,2 3,VacTruth.com,actual research,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",PMHQP37NEY6W,3 - The source is potentially reliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",HAYXQNYJXRGJ,5 - The source is fully reliable,"",YEKG797EK2HT,1 - The source is totally unreliable,"",7YG43VN77NW3
124ab54c-c974-423e-a048-7a6e57448658,huffingtonpost-com_20161221T170356.conll.annot,12,5 6 7 8 9 10,www.huffingtonpost.com,many others within the anti-vaccine movement,2 - The source is somewhat unreliable,"",GM7WMPEN2H9W,1 - The source is totally unreliable,"",PMHQP37NEY6W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,1 - The source is totally unreliable,"",GCW9GWF44GCK,2 - The source is somewhat unreliable,"",HAYXQNYJXRGJ,1 - The source is totally unreliable,"",YEKG797EK2HT,2 - The source is somewhat unreliable,"",2ME4D2R27FJK
0a9f1f53-675b-4b7d-854c-bd13a7edf14b,Health-Impact-News_20170428T192431.conll.annot,42,1 2,Health Impact News,The assumption,1 - The source is totally unreliable,"",GM7WMPEN2H9W,2 - The source is somewhat unreliable,"",TC6999WXZFAN,2 - The source is somewhat unreliable,"",PMHQP37NEY6W,1 - The source is totally unreliable,"",GCW9GWF44GCK,3 - The source is potentially reliable,"",GK9EVHKJQMGD,1 - The source is totally unreliable,assume nothing!!!,R463G9WD4FFY,1 - The source is totally unreliable,"",HAYXQNYJXRGJ
146726cf-2596-4895-a395-efbe7f2e38cb,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,4,6 7,vk.ovg.ox.ac.uk,Roald Dahl,3 - The source is potentially reliable,"",GM7WMPEN2H9W,4 - The source is somewhat reliable,"",TC6999WXZFAN,3 - The source is potentially reliable,"",PMHQP37NEY6W,5 - The source is fully reliable,"",R463G9WD4FFY,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",YEKG797EK2HT,3 - The source is potentially reliable,"",GK9EVHKJQMGD
177e31d4-8a88-43b2-8933-933a7f70f71a,POLITICO_20170925T004222.conll.annot,21,1,POLITICO,Scientists,5 - The source is fully reliable,"",GM7WMPEN2H9W,3 - The source is potentially reliable,"",TC6999WXZFAN,5 - The source is fully reliable,"",PMHQP37NEY6W,4 - The source is somewhat reliable,"",HAYXQNYJXRGJ,4 - The source is somewhat reliable,"",2ME4D2R27FJK,3 - The source is potentially reliable,"",ZRN7M74DZ3QK,4 - The source is somewhat reliable,"",72TDDMF6WWVT
