number_of_responses,task_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Agreement %: What is your perceived reliability of this source of information?,Optional Comments:
7,33327a49-36bc-4dd7-b036-ac8ccb66f9a3,jabs-org-uk_20160617T081707.conll.annot,8,1,www.jabs.org.uk,JABS,3 - The source is potentially reliable,0.57,""
7,3cd28c23-8256-48f0-a529-40a2c452ba62,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,3 - The source is potentially reliable,0.57,""
7,35ef01b3-9f09-43c4-955c-d283fa24a134,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,1 - The source is totally unreliable,0.43,""
7,3000ed73-5657-4780-8fa6-f06989f79ba1,LifeSiteNews_20170611T045238.conll.annot,35,1,LifeSiteNews,Ngare,3 - The source is potentially reliable,0.86,""
7,377ab3e4-307c-436d-adc0-c958bb83b16d,vaccine-injury-info_20170922T015859.conll.annot,34,1 2 3 4,vaccine-injury.info,An anonymous UK nurse,2 - The source is somewhat unreliable,0.43,""
7,2cd3bdc5-7dd0-42c2-8ad4-933fbb29f990,Child-Health-Safety_20170626T115833.conll.annot,13,2 3 4 5 6,________________Child Health Safety_________________,two official sources of data,4 - The source is somewhat reliable,0.43,""
7,35e4fb6c-dfac-47c4-a10b-83f7c17e4acd,The-People's-Chemist_20170219T051704.conll.annot,74,15 16,The People's Chemist,Neil Miller,3 - The source is potentially reliable,0.57,""
7,37f5267b-d06a-4202-bf3a-137a14ea1c77,NaturalNews_20170704T132504.conll.annot,1,29 30 31 32 33 34 35 36 37,NaturalNews,"the Kenya Catholic Doctors Association , a pro-vaccine organization",4 - The source is somewhat reliable,0.57,""
7,35ac5934-1e08-4875-9f8c-5ce7efa3c0c8,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.57,""
7,3184b870-a360-411b-a49a-91ed4fba0171,NaturalNews_20170704T132504.conll.annot,9,1 2,NaturalNews,Dr. Ngare,3 - The source is potentially reliable,0.57,""
7,37b81596-1139-4d42-a322-3b2d165ca021,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,22,1 2,Banning-Beaumont CA Patch,The CDC,5 - The source is fully reliable,0.71,""
7,35601562-f76b-4e5a-ace7-5c1b035496ed,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,4 - The source is somewhat reliable,0.57,""
7,2ef34a6f-5485-4ed4-a1ef-b49d297419ca,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.71,""
7,3225d1ae-c9cd-4ffa-b8ba-f4cf2fd3b545,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",5 - The source is fully reliable,0.43,""
7,3018cb52-5a0d-4925-be01-05e1465561d2,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,0.71,""
7,2e518ca5-b0e6-4c2f-97d3-b4eead7f7ef6,NBC-News_20170816T081550.conll.annot,53,3 4,NBC News,these groups,1 - The source is totally unreliable,0.29,""
7,28ee2abe-712b-40d9-9e91-8a86232ea8ac,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",4 - The source is somewhat reliable,0.43,""
7,3597a73f-648b-446b-8d9c-0f696725717f,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",3 - The source is potentially reliable,0.43,""
7,32d9a15c-6241-401f-84d2-86ba30e61f36,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,61,1 2 3 4 5 6,International Medical Council on Vaccination,Vikari et al. ( 1979 .,5 - The source is fully reliable,0.29,""
7,2e927a84-9c8f-40b2-a78e-de76b5d8f638,21st-Century-Wire_20170627T181355.conll.annot,13,1 2 3,21st Century Wire,Host Jake Tapper,3 - The source is potentially reliable,0.57,""
7,324ab843-bf9d-4af5-a4f4-b752aae12d7e,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,0.57,""
7,2ddfabbc-5b0a-4429-ba0b-7f4e6a0a253b,California-Healthline_20150817T012959.conll.annot,5,16 17 18 19 20 21 22 23 24 25 26 27 28 29,California Healthline,"\"" shots \"" ( Hensley , \"" Shots , \"" NPR , 3/16 )",I don't know.,0.86,""
7,1c137b5c-fc17-4bc8-95fe-2bb9c4d5ef96,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,3 - The source is potentially reliable,0.57,""
7,2b6ce784-4e34-48c6-b485-c53df2a3a7ec,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,0.43,""
7,2ef45aa5-8a25-46ae-8cc0-b3e0d0be2a64,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,1 - The source is totally unreliable,0.43,""
7,2dc081ea-57bf-4d25-ada6-c0f91a2d9485,Health-Impact-News_20170428T192431.conll.annot,52,25 26 27 28 29 30 31 32 33 34 35 36 37 38,Health Impact News,"Studies from Canada , Denmark , Germany , France , and the United States",3 - The source is potentially reliable,0.57,""
7,2bb1db25-ed30-4351-95b9-fca9a77e19ef,huffingtonpost-com_20170422T005719.conll.annot,1,15 16 17,www.huffingtonpost.com,public health authorities,4 - The source is somewhat reliable,0.43,""
7,269af0fe-2014-4098-827b-f66f9fe03a39,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.86,""
7,2310c930-4e90-497d-9393-3a395db778e5,Parents_20170705T132137.conll.annot,70,17 18,Parents,Dr. Offit,3 - The source is potentially reliable,0.43,""
7,27a9e06b-796e-487b-a183-59c3cd2980ca,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,3 - The source is potentially reliable,0.43,""
7,28750d04-707f-46ed-9e9b-13d1e882a765,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,1 - The source is totally unreliable,0.29,""
7,1f9daed8-d1b9-44c5-957e-acad71fef0d0,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",3 - The source is potentially reliable,0.43,""
7,1d0aac3a-9dca-4c00-849c-594bb7d412b2,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,5 - The source is fully reliable,0.57,""
7,28af8632-331a-47c3-bea2-45d20838ea81,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.57,""
7,286e5095-a16a-4c5e-9603-7aa5b7c06004,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,3 - The source is potentially reliable,0.57,""
7,28af5969-d677-4c00-a4ca-9c680ef2b5d7,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,0.43,""
7,1c9c53f9-9c57-4a4d-97d7-79d10f448aa2,huffingtonpost-com_20170918T110744.conll.annot,1,23 24 25,www.huffingtonpost.com,the Mayo Clinic,5 - The source is fully reliable,0.57,""
7,24888a95-dd96-45af-aaef-75a7e3f7c380,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,5 - The source is fully reliable,0.43,""
7,2661ca20-4029-4c08-90a5-41318c2f9d18,WebMD_20160925T143503.conll.annot,14,1,WebMD,Offit,3 - The source is potentially reliable,0.43,""
7,214ef622-6663-4835-a6cf-442eb0207d01,Science-News_20170517T164904.conll.annot,68,12,Science News,Durbin,3 - The source is potentially reliable,0.57,""
7,26ae58a4-b50b-450a-a549-9118a3f78e2e,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,0.43,""
7,266c2051-a077-4cb4-b7f9-ca8f409862a5,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",3 - The source is potentially reliable,0.43,""
7,21d1a4d7-bbb9-478e-9edd-3addc487af19,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,3 - The source is potentially reliable,0.43,""
7,1aef8821-dc65-4857-b449-ef6e21a1d7a5,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,0.57,""
7,239435f1-89a6-4581-a50c-9fc0f153649f,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,4 - The source is somewhat reliable,0.43,""
7,18d84738-ee48-4e52-8b8b-472513b658b7,en-wikipedia-org_20170412T054820.conll.annot,44,4 5 6,en.wikipedia.org,A 2007 study,4 - The source is somewhat reliable,0.57,""
7,17f196d8-2ce2-48c3-bb43-565c4ff928cb,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,4 - The source is somewhat reliable,0.43,""
7,1eed16b2-40b5-4669-9891-783b9b10d7eb,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,4 - The source is somewhat reliable,0.57,""
7,20cda963-46be-42b3-b299-d56d17b8be0c,State-of-Health_20160131T151029.conll.annot,19,21 22 23 24 25 26,State of Health,Boston Children ’s Hospital ’s Majumder,4 - The source is somewhat reliable,0.43,""
7,1dbec91f-08b1-4545-896d-66bc7b5223f2,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,3 - The source is potentially reliable,0.43,""
7,1e54be7c-0b78-4e01-835c-9bd1084a5129,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,3 - The source is potentially reliable,0.43,""
7,1b2c6d51-d3d2-442d-9d44-11326ccc51e2,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,0.43,""
7,1a76baee-c2cf-4e56-ad18-7a4e164ffe5d,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,0.43,""
7,0fb4c0c9-cde6-4d8e-bb16-3d192ce189b8,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,2 - The source is somewhat unreliable,0.57,""
7,177022af-820f-402f-896d-2c8f6ef7e1a6,nature-com_20170423T083747.conll.annot,3,4,www.nature.com,Salamone,3 - The source is potentially reliable,0.57,""
7,14d842b5-03f2-4594-9b12-2d73c6758c3e,Skeptical-Raptor_20170628T161832.conll.annot,106,2,Skeptical Raptor,people,1 - The source is totally unreliable,0.57,""
7,1c809e22-6c8d-4cdf-a12a-7ea40257d4a6,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,98,6 7 8,vk.ovg.ox.ac.uk,so many parents,3 - The source is potentially reliable,0.57,""
7,19260350-82c2-465c-a356-eb429d1a95ed,International-Medical-Council-on-Vaccination_20170308T114510.conll.annot,79,6 7 8 9 10 11 12,International Medical Council on Vaccination,the inventors of the early measles vaccines,4 - The source is somewhat reliable,0.71,""
7,1aef98d1-d00d-4869-a3f8-4be145dd59a0,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,1 - The source is totally unreliable,0.43,""
7,18e17d98-1787-4ff9-abdc-2e8899e89374,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.43,""
7,1a2cc2c7-9ae0-4a71-a890-84b88e36cfb4,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,195,5 6 7 8 9 10 11 12 13 14 15 16,Stop Mandatory Vaccination,"Helen Ratajczak , a former senior scientist at a pharmaceutical firm ,",2 - The source is somewhat unreliable,0.29,""
7,1410bff2-9577-45d0-a7dd-b1af2d9456c4,California-Healthline_20150817T012959.conll.annot,1,22 23 24 25 26 27 28,California Healthline,research published on Monday in JAMA Pediatrics,4 - The source is somewhat reliable,0.43,""
7,1848276d-f018-4b30-9457-37ddfabdd6bb,Epilepsy-Foundation_20161027T230500.conll.annot,211,2 3,Epilepsy Foundation,another doctor,4 - The source is somewhat reliable,0.43,""
7,0d91ea33-188a-40d0-8114-758aa19ac1c0,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",3 - The source is potentially reliable,0.29,""
7,135d3fc6-a54d-4878-9b7c-7f919d8ae90d,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,3 - The source is potentially reliable,0.43,""
7,1779e852-0679-4fcb-896b-3bf89ac609d2,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,4 - The source is somewhat reliable,0.43,""
7,16e23037-6994-4d8c-9b8c-51eaf7b1776e,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,3 - The source is potentially reliable,0.43,""
7,0949f060-c0e8-46e2-a397-c12174eb8041,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,272,1 2,Stop Mandatory Vaccination,Stef Miharas,3 - The source is potentially reliable,0.29,""
7,15ce6d7f-30d3-492c-b517-d1cbfc61de12,Fox-News_20161029T114432.conll.annot,63,1,Fox News,Experts,1 - The source is totally unreliable,0.29,""
7,144110cb-316a-4bd3-8066-3163b76b49b6,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,5 - The source is fully reliable,0.29,""
7,123c138c-4214-4d7a-83f8-cd356aa5fc11,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,1 - The source is totally unreliable,0.29,""
7,0b80018f-c45e-441b-9be2-4b07809321e5,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,2 - The source is somewhat unreliable,0.43,""
7,0f5ba8bf-7931-4614-80ca-e41b4313cf7b,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.43,""
7,0e8801ea-2801-49bd-930d-a518d6d491ca,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.57,""
7,155a7886-a7df-462c-ab32-27c5da71e8f1,International-Medical-Council-on-Vaccination_20170308T114510.conll.annot,79,6 7 8 9 10 11 12,International Medical Council on Vaccination,the inventors of the early measles vaccines,4 - The source is somewhat reliable,0.57,""
7,109d3e46-4638-45bb-b1d3-fb5de4d06414,The-Cat-Site_20161128T023535.conll.annot,91,1 2 3 4 5 6 7 8 9 10 11 12 13,The Cat Site,"This study , which I refer to as \"" The French Study \""",3 - The source is potentially reliable,0.43,""
7,09c72d57-cd7e-4db0-8dc2-b607db460117,pregnancyforum-co-uk_20160514T164028.conll.annot,10,10,www.pregnancyforum.co.uk,im,I don't know.,0.43,""
7,0d30d4c0-64e3-4a0e-9642-c519ad1c5012,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,2 - The source is somewhat unreliable,0.43,""
7,12293e98-7944-4969-9e10-0395292c7d57,pregnancyforum-co-uk_20160514T164028.conll.annot,10,10,www.pregnancyforum.co.uk,im,I don't know.,0.43,""
7,00b118a3-158d-49cf-b4a6-fbc88abe1b99,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.86,""
7,0c3803c0-a701-488a-8dbd-0c0d471785f9,vaccinepapers-org_20170929T065440.conll.annot,121,2 3,vaccinepapers.org,Richard Feynman,3 - The source is potentially reliable,0.57,""
7,0fafc64c-43bf-40b9-aadf-421ea92db297,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,2 - The source is somewhat unreliable,0.43,""
7,07f22d4e-732f-4d8f-b056-9e1347b8a2b2,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.71,""
7,076a6b26-faa6-4522-8974-cb8e30c9dcf4,CNN_20170928T102949.conll.annot,20,1,CNN,Osterholm,3 - The source is potentially reliable,0.43,""
7,0d713cd1-b520-48fa-82e7-5f20425f3db4,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.43,""
7,0ce56da3-9fd4-4701-82b6-5fb748c99d7d,Parents_20170705T132137.conll.annot,70,17 18,Parents,Dr. Offit,3 - The source is potentially reliable,0.57,""
7,0cbab0b9-352a-4996-bad1-f2bb288e8613,PBS-NewsHour_20161202T134302.conll.annot,56,23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,PBS NewsHour,"Dr. Eric Handler , the health officer in Orange County , where 23 of the cases have been reported this year",5 - The source is fully reliable,0.43,""
7,0bac0f57-7bdf-4aeb-93b7-8da42e4ad912,VaxTruth-org_20170606T065016.conll.annot,130,51,VaxTruth.org,people,1 - The source is totally unreliable,0.71,""
7,08af13fc-a999-4f50-af61-53caefff019d,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.43,""
7,07aa34a8-bf3c-425a-ac88-156b05b1b725,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,2 - The source is somewhat unreliable,0.43,""
7,0b52c913-ee50-4d07-a1af-3999dfe328e6,reasonable-hank_20170912T094538.conll.annot,27,357,reasonable hank,Tommey,2 - The source is somewhat unreliable,0.57,""
7,0b1b6d46-d8cd-4737-b221-23ad6fabf34c,Infowars_20170416T154207.conll.annot,2,49 50 51,Infowars,an online report,1 - The source is totally unreliable,0.57,""
7,073da898-e9b4-433f-9bdd-c33f120457da,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,5 - The source is fully reliable,0.43,""
7,06c3d8e1-7640-4c34-ac67-40fb9dc3ccd3,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.43,""
7,044e78cc-c081-4fa5-9a41-21c6d85f6cf0,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,0.57,""
7,06f7ffdc-68b7-47ab-a9b5-7a99af21450d,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,1 - The source is totally unreliable,0.43,""
7,09be9925-f0dd-42ab-8cf8-1a98ab4e53b0,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,2 - The source is somewhat unreliable,0.43,""
7,034dabab-4cb7-4741-bd2a-89c98bc25582,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,139,1 2,Stop Mandatory Vaccination,Cricket Grein,1 - The source is totally unreliable,0.57,""
7,03194e12-a024-49d1-80ac-41e0eeea666e,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,5 - The source is fully reliable,0.29,""
7,0136b021-ddd2-4084-bb38-2e8a4af5fe9d,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,1 - The source is totally unreliable,0.71,""
7,053d8f78-da75-4e7b-907d-1928fec0fb41,en-wikipedia-org_20170412T054820.conll.annot,44,4 5 6,en.wikipedia.org,A 2007 study,3 - The source is potentially reliable,0.57,""
7,008e3ea1-8402-43b1-87ae-060e8a85c243,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,4 - The source is somewhat reliable,0.43,""
7,02a5d726-0194-405e-94a8-270232240e71,fodors-com_20161027T194550.conll.annot,15,1 2,www.fodors.com,Your doctor,4 - The source is somewhat reliable,0.43,""
7,041ca511-0d0d-497b-9512-ef0c8882fc12,Infowars_20170416T154207.conll.annot,5,1 2,Infowars,The report,1 - The source is totally unreliable,0.57,""
7,05e39811-9d38-4145-bc0c-59625a3f6fd2,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,155,1 2,Stop Mandatory Vaccination,Scarlet Howell,1 - The source is totally unreliable,0.43,""
