number_of_responses,task_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Agreement %: What is your perceived reliability of this source of information?,Optional Comments:
7,33bf0bdb-74da-4ef8-8721-d2cd4d733baf,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",4 - The source is somewhat reliable,0.57,""
7,31226b73-f7e7-4f88-9054-8d240b4c92c5,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,1 - The source is totally unreliable,0.57,""
7,35e64e78-9b80-4dfa-a09e-593aef4199c7,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.57,""
7,331a88e3-23d5-4d31-af5c-aa513e630760,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.43,""
7,2ab8018d-259d-4f3a-8327-df0d2a66564c,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,4 - The source is somewhat reliable,0.57,""
7,360bc0a5-b388-4e47-88d8-ab631a9920ca,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,3 - The source is potentially reliable,0.43,""
7,305dbff9-4c5e-448b-a96a-3b599c38afdf,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",3 - The source is potentially reliable,0.43,""
7,3002101d-18bb-44c6-bd8a-11ea7bfd0719,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.43,""
7,30282b92-db5b-4289-ba1d-7b04633d279d,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.71,""
7,2cec6006-a89b-4f4a-9803-65040e2fb7d1,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",4 - The source is somewhat reliable,0.43,""
7,2c87e3b2-8a81-4c39-80fe-be308d80f96a,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,2 - The source is somewhat unreliable,0.43,""
7,2e5fd494-f823-4bae-8277-cfbf7265bf80,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,4 - The source is somewhat reliable,0.43,""
7,278e24b2-1b48-4b80-9e74-dba4bcdc8acc,Science-News-for-Students_20160715T223017.conll.annot,45,3 4 5,Science News for Students,a Brazilian team,2 - The source is somewhat unreliable,0.57,""
7,2ffc8157-a5af-49cc-b3eb-2eb19135116f,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,0.57,""
7,303716ca-6e00-4611-a976-859643a437b9,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,0.43,""
7,2c526dc1-5b18-423f-9d84-16c733503591,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.57,""
7,2edba250-2163-4c75-9af4-ab6e39ada815,fitfortravel-scot-nhs-uk_20160608T202918.conll.annot,39,17,www.fitfortravel.scot.nhs.uk,evidence,3 - The source is potentially reliable,0.43,""
7,28eb5bac-1ac2-4dcc-ad0b-949e457175a1,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.57,""
7,20112c12-ab89-4706-a2bb-e2faad226fb4,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,3 - The source is potentially reliable,0.29,""
7,1dec47e5-1e35-433f-aa61-257e013b9dcb,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,3 - The source is potentially reliable,0.57,""
7,288fcf04-b0f7-48a4-ab00-1b7cfc0d521b,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,3 - The source is potentially reliable,0.57,""
7,2fac4a0b-7c8c-4510-bb41-b8bd281440cc,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,1 - The source is totally unreliable,0.43,""
7,2bf594bd-ad9e-4b73-ae7a-5ff869c145eb,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,2 - The source is somewhat unreliable,0.43,""
7,2de86763-1de5-4de2-9c33-571828afcec8,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.57,""
7,295fd5be-1005-42f1-bde0-9e89946c4bfb,NaturalNews_20170706T012448.conll.annot,20,1,NaturalNews,CNBC,5 - The source is fully reliable,0.43,""
7,2bdf0554-0dc3-482f-bd18-43d526e5ceca,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,0.57,""
7,262435eb-f194-4179-b4c2-5d7020c0f59e,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.57,""
7,2a1efe4d-dbb9-4265-a13a-3928794f4c99,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,3 - The source is potentially reliable,0.57,""
7,2bdcc622-2f5a-4028-afec-7b190ed15217,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.43,""
7,28a1e30a-da99-45bd-889d-eff016352121,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,0.57,""
7,2bb31b46-65ed-466f-bfa2-67bd3310f04b,blogs-cdc-gov_20170616T233823.conll.annot,49,6 7,blogs.cdc.gov,my kids,1 - The source is totally unreliable,0.57,""
7,2bb1b4f3-2785-45f8-94e0-50460b909fd4,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,2 - The source is somewhat unreliable,0.29,""
7,24ad4f84-8320-41d8-9dbd-f48478cf4232,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,2 - The source is somewhat unreliable,0.29,""
7,2993c074-f2f2-436d-8f69-b06845a71e2f,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,4 - The source is somewhat reliable,0.29,""
7,2201c718-1d46-499c-ba20-f3ed493c3255,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,61,1 2 3 4 5 6,International Medical Council on Vaccination,Vikari et al. ( 1979 .,2 - The source is somewhat unreliable,0.43,""
7,2627a8c5-91f9-4a05-a8d1-c6600560cc0a,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.86,""
7,1a1eb0ca-0ed5-44b1-8d5e-a5d683562a56,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,61,1 2 3 4 5 6,International Medical Council on Vaccination,Vikari et al. ( 1979 .,2 - The source is somewhat unreliable,0.57,""
7,24bf2a4b-7084-46ef-88f7-0cb8b896affa,Live-Science_20170315T223305.conll.annot,10,29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51,Live Science,"Reich , who is the author of \"" Calling the Shots : Why Parents Reject Vaccines \"" ( NYU Press , 2016 )",3 - The source is potentially reliable,0.71,""
7,256ec2fd-57b3-4d91-b85c-f5487f0c768f,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,1 - The source is totally unreliable,0.71,""
7,27d41f37-5e2d-4dab-9078-22fb7647f7f5,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",3 - The source is potentially reliable,0.29,""
7,25251c8c-204b-4093-8017-c8e2fab4a31e,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,2 - The source is somewhat unreliable,0.57,""
7,2372003a-de6d-4f09-aabb-ce5ecb6b8d11,dogsnaturallymagazine-com_20170804T052804.conll.annot,15,3 4,www.dogsnaturallymagazine.com,your veterinarian,3 - The source is potentially reliable,0.43,""
7,25bbaeda-c4cc-4fd2-a3cb-b3b54618a9e7,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,1 - The source is totally unreliable,0.43,""
7,25ef6895-0f8e-4658-ad74-c6e97813ffbf,nap-edu_20160617T022642.conll.annot,55,35 36 37 38 39,www.nap.edu,"Conway et al. , 1993",4 - The source is somewhat reliable,0.43,""
7,223c57dd-1dc9-4eb1-87e0-fec707df4ece,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",3 - The source is potentially reliable,0.57,""
7,1d9bfac2-c69a-4ea0-8241-722970b4d8d2,fitfortravel-scot-nhs-uk_20160608T202918.conll.annot,39,17,www.fitfortravel.scot.nhs.uk,evidence,3 - The source is potentially reliable,0.43,""
7,23bf1d33-7bb5-4ba0-8bf0-f65bfe33eafa,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.57,""
7,21910e9c-2fd4-4ccd-8ac4-af7c43a8002f,drsuzanne-net_20170606T042830.conll.annot,45,3 4,drsuzanne.net,the advice,1 - The source is totally unreliable,0.43,""
7,21ba102c-c6ae-4dc2-993c-9337bfffcf5e,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.43,""
7,1fe516c6-47c5-4c43-9ec2-6eecb10387e9,The-People's-Chemist_20170219T051704.conll.annot,89,15 16 17,The People's Chemist,the pharmaceutical companies,4 - The source is somewhat reliable,0.71,""
7,1f91a415-ffb7-4e16-84a1-8376f41623b7,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",I don't know.,0.43,""
7,1c9cac69-abb4-4dc2-bdc8-b2d5a73f21f7,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,0.29,""
7,1a001811-e49d-459a-b324-f7dba2fa740f,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,2 - The source is somewhat unreliable,0.43,""
7,1c0380d5-2c12-4db0-8654-a77a2a6938b2,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,4 - The source is somewhat reliable,0.43,""
7,1bc7c859-9069-4f8a-a283-12c471d8d17b,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.57,""
7,1e4c6a24-f44d-489c-a093-68410d6c5d92,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,0.43,""
7,1dde10ae-6d41-4695-a4f8-23ad9cd3fe87,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,0.57,""
7,1a71048e-58a5-4ccd-bad2-f5123c734d0e,avn-org-au_20170316T033821.conll.annot,99,24,avn.org.au,Dunbar,1 - The source is totally unreliable,0.43,""
7,1def9e48-d2af-4f26-b7e5-0139b038c24e,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,0.43,""
7,145b55d5-4557-434e-843a-d774db20f54c,fitfortravel-scot-nhs-uk_20160608T202918.conll.annot,39,17,www.fitfortravel.scot.nhs.uk,evidence,5 - The source is fully reliable,0.43,""
7,1bb771a7-4738-47b8-a7aa-7cb04d72992e,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,1 - The source is totally unreliable,0.43,""
7,13ddfc7a-53b8-44c8-ab5f-7fb41e650b89,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,2 - The source is somewhat unreliable,0.43,""
7,1d12fb82-d55d-4ea5-8297-0e290730cea4,healthtalk-org_20161031T152854.conll.annot,15,1 2 3 4 5 6 7 8,www.healthtalk.org,A small number of parents that we interviewed,2 - The source is somewhat unreliable,0.71,""
7,1af50318-ae14-4054-aab6-ccfdb6aca190,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,2 - The source is somewhat unreliable,0.43,""
7,17e2c6c0-9ae7-4f76-839f-0db59290c67a,LifeSiteNews_20170611T045238.conll.annot,5,1 2 3,LifeSiteNews,Priests throughout Kenya,2 - The source is somewhat unreliable,0.43,""
7,0e0df6af-9639-4bf7-a027-33308fb85bb5,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,5 - The source is fully reliable,0.57,""
7,14121713-e923-4207-bfdb-49e581c3d18a,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,2 - The source is somewhat unreliable,0.57,""
7,179f5a27-55b4-4e97-ab0d-5d99af78e29f,nhs-uk_20170705T230324.conll.annot,12,1 2 3 4 5 6 7 8,www.nhs.uk,Anyone vaccinated by their own occupational health service,1 - The source is totally unreliable,0.43,""
7,194ee80d-30a6-4961-a38e-4d9b78af95ed,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.57,""
7,17117fd4-0486-4389-8c55-11dd7031891c,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,0.43,""
7,1437f5b8-1d1a-4974-a1a3-eb7b185715d0,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,2 - The source is somewhat unreliable,0.43,""
7,15ce8a5e-d78d-4d89-90ea-4e5cfa407ab9,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,0.43,""
7,1407becf-a2e5-4493-bd59-da902b78baec,Atlas-Monitor_20160703T084322.conll.annot,7,17 18 19 20,Atlas Monitor,the mainstream media who,3 - The source is potentially reliable,0.43,""
7,0831efa5-2d0c-471a-98a5-fe8c678433d1,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,1 - The source is totally unreliable,0.71,""
7,168c32a0-24d4-4f95-81b6-a5ba8050c214,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,0.43,""
7,02b1e853-ce31-4127-8d20-f1b645dd13c8,thinktwice-com_20170627T191857.conll.annot,12,1 2 3 4,www.thinktwice.com,Most doctors I asked,3 - The source is potentially reliable,0.43,""
7,1329c6af-42f5-45aa-9ffe-56ca3491a1a1,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,0.43,""
7,1260925c-26fc-48f6-ad08-47ed992efedb,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,3 - The source is potentially reliable,0.43,""
7,15e6f95e-03fe-46bf-987c-3895079d59b4,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.43,""
7,0d0ef89d-8ebd-470e-89a0-f0ffe7592c37,fitfortravel-scot-nhs-uk_20160608T202918.conll.annot,39,17,www.fitfortravel.scot.nhs.uk,evidence,5 - The source is fully reliable,0.57,""
7,0d99bebb-5698-4859-9cff-ffe3b279f63c,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,61,1 2 3 4 5 6,International Medical Council on Vaccination,Vikari et al. ( 1979 .,4 - The source is somewhat reliable,0.29,""
7,0ed23258-e693-4ae9-9b08-c7382c698a6c,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,0.43,""
7,12533912-d799-44b7-8687-1315c1ae7b97,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,2 - The source is somewhat unreliable,0.43,""
7,0bcc3897-63a8-4254-be0c-2d40712bf173,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,0.71,""
7,0ad8d56e-6745-4cff-afe4-7932ed337194,netmums-com_20160105T011148.conll.annot,108,22 23,www.netmums.com,the article,3 - The source is potentially reliable,0.57,""
7,0cf7a924-a835-42a3-9170-2e31400f5af8,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,101,1 2,Stop Mandatory Vaccination,Beth Noelle,1 - The source is totally unreliable,0.43,""
7,13934d6f-c1b7-4dc4-8972-5e1301684eab,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,5 - The source is fully reliable,0.29,""
7,119482b3-1714-4f0c-8014-da1a1b4ff187,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,5 - The source is fully reliable,0.43,""
7,0b6b245f-e744-4a38-a5ca-241a89bddb33,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,3 - The source is potentially reliable,0.43,""
7,0b3ad041-a6d2-422c-9f32-0346ca3f22ee,Stop-Mandatory-Vaccination_20161120T082441.conll.annot,125,5,Stop Mandatory Vaccination,doctors,1 - The source is totally unreliable,0.29,""
7,0c740baf-eb3b-419e-bd5f-074a808e865a,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,0.57,""
7,066cbf5b-ecd0-4785-b042-b9aed02449bc,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.57,""
7,067bdd6f-ccaf-49db-a6b1-1f8ad804374d,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",3 - The source is potentially reliable,0.43,""
7,0c7948f6-b88a-4c8d-8eb5-1469ee864951,cid-oxfordjournals-org_20161019T051428.conll.annot,168,48 49 50 51 52 53,cid.oxfordjournals.org,"[ 33 , section 113.6 ]",5 - The source is fully reliable,0.43,""
7,0c931259-4094-407d-9931-688545b2c240,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,9,1 2,Stop Mandatory Vaccination,Laura Ballegeer,1 - The source is totally unreliable,0.43,""
7,0c518805-e78a-4906-98d7-74031f3b1def,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,4 - The source is somewhat reliable,0.43,""
7,083a095a-b945-42f5-9a34-7c99be0fe625,ncbi-nlm-nih-gov_20160228T014103.conll.annot,6,1 2 3 4 5 6 7 8 9 10 11 12,www.ncbi.nlm.nih.gov,Serologic studies in 2 dogs and virus isolation from the 3rd dog,3 - The source is potentially reliable,0.57,""
7,021dd874-e7f8-423f-a836-cb7e59de20be,@berkeleywellness_20170709T195101.conll.annot,13,3 4,@berkeleywellness,an article,3 - The source is potentially reliable,0.43,""
7,0c8ed11d-d695-4ae3-9e61-feb68efa0456,cdc-gov_20170614T145809.conll.annot,26,13 14 15 16 17,www.cdc.gov,29 ( 43 % ),I don't know.,0.71,""
7,02ef2542-717e-49fa-91cc-a016b8602d84,fitfortravel-scot-nhs-uk_20160608T202918.conll.annot,39,17,www.fitfortravel.scot.nhs.uk,evidence,5 - The source is fully reliable,0.71,""
7,05ca91c7-a8ce-4247-807d-6dc636cf60fe,Science-News-for-Students_20160715T223017.conll.annot,45,3 4 5,Science News for Students,a Brazilian team,3 - The source is potentially reliable,0.57,""
7,0b066201-19a5-48d5-8b38-b1b581bc6ef8,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,0.57,""
7,0001ab76-77fc-43f3-a33a-932012054efe,cid-oxfordjournals-org_20161019T051428.conll.annot,130,33 34 35 36 37 38 39 40 41,cid.oxfordjournals.org,"( Michael Bruce , CDC , unpublished data )",3 - The source is potentially reliable,0.43,""
7,04f866b3-c931-4d0b-b653-b16c3829b58e,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,5 - The source is fully reliable,0.43,""
7,00d0fb51-6189-495e-a50f-29f9b4d0d339,PublicHealth-org_20170623T200727.conll.annot,11,1,PublicHealth.org,Research,4 - The source is somewhat reliable,0.57,""
7,07df8b47-a20b-452e-ad1e-b5ef95b7b9a3,tripadvisor-com_20150223T054324.conll.annot,78,2,www.tripadvisor.com,anybody,1 - The source is totally unreliable,0.43,""
7,007b1683-3ee5-4c3e-8c3a-6f41f0aef219,KXAN-com_20171002T213140.conll.annot,17,1 2 3 4 5 6 7 8 9 10 11 12 13,KXAN.com,"Jenna Mize , associate veterinarian at the Firehouse Animal Center in Austin ,",4 - The source is somewhat reliable,0.43,""
